pl_hostname|pl_letter|pl_orbper|pl_tranmid|pl_trandur|st_teff|st_rad|st_mass|st_j|ra|dec|pl_rade|pl_radeerr1|pl_radeerr2|pl_ratdor|pl_rvamp|pl_masse|pl_masseerr1|pl_masseerr2|pl_ratror|pl_imppar|st_dist|st_disterr1|st_disterr2|pl_tranflag
HAT-P-15|b|10.86350200|2454638.560190|0.2285000|5568.00|1.08|1.01|10.194|66.248026|39.460636|12.016|0.482|-0.482|19.160000|180.600|618.47100|20.97600|-20.97600|0.10190|0.3420|190.00|8.00|-8.00|1
HAT-P-16|b|2.77596000|2455027.592930|0.1276000|6158.00|1.24|1.22|9.850|9.573181|42.463078|14.448|0.740|-0.740|7.170000|531.100|1332.60500|29.87500|-29.87500|0.10710|0.4390|235.00|10.00|-10.00|1
HAT-P-17|b|10.33852300|2454801.169430|0.1690000|5246.00|0.84|0.86|9.017|324.536396|30.488716|11.321|0.325|-0.325|22.630000|58.800|169.71000|5.72000|-5.72000|0.12380|0.3110|90.00|3.00|-3.00|1
HAT-P-18|b|5.50802300|2454715.021740|0.1131000|4803.00|0.75|0.77|10.822|256.346473|33.012512|11.153|0.583|-0.583|16.040000|27.100|62.61000|4.13200|-4.13200|0.13650|0.3240|166.00|9.00|-9.00|1
BD+48 738|b|392.60000000|||4414.00|11.00|0.74|6.704|40.710224|49.586960|||||31.900|||||||||0
BD+49 828|b|2590.00000000|||4943.00|7.60|1.52|7.246|45.640529|49.730011|||||18.800|||||||||0
CFBDSIR J145829+101343|b|10037.50000000|||580.50||0.02||224.620833|10.228611||||||3337.10000|1430.20000|-1430.20000|||23.10|2.40|-2.40|0
CHXR 73|b||||||0.35|12.674|166.619893|-77.625877||||||3994.48600|2662.99100|-1664.36900||||||0
CoRoT-1|b|1.50895570|2454159.453200||5950.00|1.11|0.95|12.462|102.079885|-3.102147|16.700|0.900|-0.900|4.920000|188.000|327.35000|38.14000|-38.14000|0.13880|||||1
CoRoT-2|b|1.74299350|2454237.535560|0.0944600|5625.00|0.91|0.96|10.783|291.777056|1.383714|16.432|0.471|-0.493||603.000|1102.82000|69.92000|-69.92000||0.2210|200.00|||1
CoRoT-4|b|9.20205000|2454141.364160||6190.00|1.17|1.16|12.619|102.194663|-0.672774|13.340|0.670|-0.560|17.360000|63.000|228.83000|25.43000|-25.43000|0.10470|||||1
CoRoT-5|b|4.03789620|2454400.198850||6100.00|1.19|1.00|12.871|101.277254|0.815239|15.558|0.516|-0.527||59.100|148.42000|14.93700|-7.62800||0.7550||||1
CoRoT-6|b|8.88659300|2454595.614400|0.1700000|6090.00|1.02|1.05|12.518|281.072525|6.663194|13.068|0.392|-0.392|17.940000|280.000|940.74000|108.06000|-108.06000|0.11690|0.2910||||1
CoRoT-7|b|0.85359159|2454398.077560|0.0441000|5259.00|0.82|0.91|10.301|100.956125|-1.063033|1.585|0.064|-0.064|4.484000|3.940|5.74000|0.86000|-0.86000|0.01784|0.7130|153.70|4.50|-4.50|1
CoRoT-8|b|6.21229000|2454238.974300|0.1142000|5080.00|0.77|0.88|12.154|291.588518|1.426452|6.390|0.220|-0.220|17.600000|26.000|69.92000|9.53000|-9.53000|0.07500|0.4900|380.00|30.00|-30.00|1
CoRoT-9|b|95.27380000|2454603.344700|0.3367000|5625.00|0.94|0.99|12.175|280.786712|6.204172|11.770|0.450|-0.450|93.000000|38.000|266.97000|22.25000|-22.25000|0.11500|0.0100|460.00|||1
CoRoT-10|b|13.24060000|2454273.343600|0.1242000|5075.00|0.79|0.89|12.527|291.063708|0.746143|10.870|0.780|-0.780|31.330000|301.000|874.00000|50.85000|-50.85000|0.12690|0.8500|345.00|70.00|-70.00|1
CoRoT-12|b|2.82804200|2454398.627070|0.1072600|5675.00|1.12|1.08|14.024|100.765677|-1.296439|16.140|1.460|-1.460||125.500|291.43800|22.24700|-20.65800||0.5730|1150.00|85.00|-85.00|1
CoRoT-13|b|4.03519000|2454790.809100|0.1308000|5945.00|1.01|1.09|13.710|102.721137|-5.086445|9.920|0.157|-0.157|10.810000|157.800|415.70400|20.97600|-20.97600|0.09090|0.3740|1060.00|100.00|-100.00|1
CoRoT-14|b|1.51214000|2454787.669400|0.0693000|6035.00|1.21|1.13|14.321|103.424211|-5.536037|12.220|0.780|-0.780|4.780000|1230.000|2415.40000|190.70000|-190.70000|0.09250|0.8600|1340.00|110.00|-110.00|1
CoRoT-16|b|5.35227000|2454923.913800|0.0996000|5650.00|1.19|1.10|13.496|278.524691|-6.002595|13.110|1.790|-1.570|11.200000|61.960|170.03200|27.01400|-26.37900|0.10100|0.8250|840.00|90.00|-90.00|1
CoRoT-18|b|1.90006930|2455321.724120|0.0995000|5440.00|1.00|0.95|13.441|98.172410|-0.031586|14.680|2.020|-2.020|6.350000|590.000|1102.82000|120.77000|-120.77000|0.13410|0.4000|870.00|90.00|-90.00|1
CoRoT-19|b|3.89713000|2455257.441020|0.1958000|6090.00|1.65|1.21|12.324|97.033582|-0.170681|14.460|0.340|-0.340|6.700000|126.000|352.78000|19.07000|-19.07000|0.07860|0.2400|770.00|160.00|-160.00|1
CoRoT-23|b|3.63130000|2455308.939000|0.1620000|5900.00|1.61|1.14|12.944|279.782615|4.357806|11.770|1.460|-1.460|6.850000|377.000|889.90000|95.30000|-95.30000|0.06710|0.5600|600.00|50.00|-50.00|1
CoRoT-24|c|11.75900000|2454795.380300|0.2000000|4950.00|0.86|0.91|13.595|101.922547|-3.719301|5.000|0.500|-0.500|18.000000|8.300|28.00000|11.00000|-11.00000|0.05000|0.3000|600.00|70.00|-70.00|1
CoRoT-25|b|4.86069000|2454576.215600|0.0800000|6040.00|1.19|1.09|13.300|280.629662|6.513829|12.110|3.400|-1.120|10.200000|29.000|85.81000|12.71000|-12.71000|0.08500|0.9400|1000.00|85.00|-25.00|1
CoRoT-27|b|3.57532000|2455748.684000|0.1154000|5900.00|1.08|1.05|13.571|278.495813|5.538462|11.287|0.493|-0.493|9.480000|1326.000|3302.11000|174.80000|-174.80000|0.09900|0.5400||||1
CoRoT-28|b|5.20851000|2455755.846600|0.2375000|5150.00|1.78|1.01|11.601|278.688338|5.573730|10.705|0.740|-0.740|7.290000|56.400|153.82972|27.65121|-27.65121|0.05510|0.2400|560.00|70.00|-70.00|1
CoRoT-29|b|2.85057000|2455753.115000|0.0912500|5260.00|0.90|0.97|13.565|278.902103|6.479651|10.088|1.793|-1.793|9.220000|125.000|270.15550|63.56600|-63.56600|0.10280|0.4300|765.00|50.00|-50.00|1
GJ 86|b|15.76491000|||5151.00||0.77|4.785|32.608059|-50.823723|||||376.700||||||10.91|0.07|-0.07|0
HAT-P-19|b|4.00877800|2455091.534170|0.1182000|4990.00|0.82|0.84|11.095|9.516742|34.711575|12.689|0.807|-0.807|12.240000|42.000|92.80200|5.72100|-5.72100|0.14180|0.4040|215.00|15.00|-15.00|1
HAT-P-21|b|4.12448100|2454996.413120|0.1530000|5588.00|1.10|0.95|10.503|171.274955|41.027954|11.478|1.031|-1.031|9.600000|548.300|1291.28900|51.16800|-51.16800|0.09500|0.5460|254.00|19.00|-19.00|1
HAT-P-22|b|3.21222000|2454930.220010|0.1196000|5302.00|1.04|0.92|8.293|155.681719|50.128345|12.106|0.650|-0.650|8.550000|313.300|682.35200|19.38700|-19.38700|0.10650|0.4660|82.00|3.00|-3.00|1
HAT-P-23|b|1.21288287|2454852.265990||5885.00|1.09|1.10|11.103|306.123854|16.762152|13.720|0.410|-0.410|4.545900|368.500|658.00000|38.00000|-38.00000|0.11616||393.00|25.00|-25.00|1
HAT-P-24|b|3.35524000|2455216.976670|0.1539000|6373.00|1.32|1.19|10.797|108.825058|14.262599|13.922|0.751|-0.751|7.580000|83.000|217.70400|10.48800|-10.48800|0.09700|0.1890|396.00|20.00|-20.00|1
HAT-P-25|b|3.65283600|2455176.851730|0.1174000|5500.00|0.96|1.01|11.319|48.435419|25.197405|13.339|0.908|-0.628|10.460000|74.300|180.20200|6.99200|-6.99200|0.12750|0.4560|297.00|17.00|-13.00|1
HAT-P-26|b|4.23451600|2455304.651220|0.1023000|5079.00|0.79|0.82|10.080|213.156383|4.059997|6.333|0.807|-0.359|13.060000|8.500|18.75100|2.22500|-2.22500|0.07370|0.3030|134.00|18.00|-8.00|1
HAT-P-27|b|3.03957700|2455407.908800|0.0700000|5300.00|0.90|0.94|10.626|222.767436|5.947368|11.430|0.780|-0.670|9.804000|91.200|197.05000|9.53000|-9.53000|0.12000|0.8700|204.00|14.00|-14.00|1
HAT-P-28|b|3.25721500|2455417.598320|0.1341000|5680.00|1.10|1.02|11.561|13.000766|34.728413|13.585|1.267|-0.919|8.430000|84.700|198.95300|11.75900|-11.75900|0.11300|0.2990|395.00|34.00|-26.00|1
HAT-P-29|b|5.72318600|2455197.575400|0.1407000|6087.00|1.22|1.21|10.648|33.131142|51.778759|12.408|1.524|-0.919|11.700000|78.300|247.26100|24.15400|-12.71300|0.09270|0.5910|322.00|35.00|-21.00|1
HAT-P-30|b|2.81059500|2455456.465610|0.0887000|6304.00|1.22|1.24|9.442|123.949894|5.836719|15.020|0.729|-0.729|7.420000|88.100|225.96800|8.89900|-8.89900|0.11340|0.8540|193.00|8.00|-8.00|1
HAT-P-31|b|5.00542500|2454320.886600|0.2141000|6065.00|1.36|1.22|10.423|271.537705|26.426662|11.990|2.690|-1.790|8.900000|232.500|689.98000|33.37100|-24.47200|0.08000|0.5700|354.00|74.00|-51.00|1
HAT-P-32|b|2.15000805|2454420.447120||6269.00|1.22||10.251|31.042848|46.687836|20.053|0.280|-0.280||110.000||||||283.00|5.00|-5.00|1
HAT-P-33|b|3.47447400|2455110.925950|0.1839000|6446.00|1.64|1.38|10.263|113.184212|33.835052|18.898|0.504|-0.504|6.560000|82.700|242.17600|32.09900|-32.09900|0.10580|0.3250|387.00|9.00|-9.00|1
HAT-P-34|b|5.45265400|2455431.596290|0.1455000|6442.00|1.53|1.39|9.460|303.195342|18.104868|13.417|1.435|-1.031|9.480000|343.100|1057.69400|67.05900|-67.05900|0.08010|0.3360|257.00|22.00|-17.00|1
Kepler-115|b|2.40367900|2454967.728470|0.0544000|5979.00|1.21|1.00|12.315|297.711849|45.261925|1.090|0.210|-0.210|||||||0.4300||||1
Kepler-115|c|8.99088900|2454969.737920|0.1701000|5979.00|1.21|1.00|12.315|297.711849|45.261925|2.600|0.500|-0.500|||||||0.1100||||1
Kepler-116|b|5.96873400|2454970.157620|0.1516000|6142.00|1.45|1.16|12.703|294.742070|43.536835|3.420|0.650|-0.650|||||||0.5600||||1
Kepler-117|b|18.79592280|2454978.822040|0.3024000|6150.00|1.61|1.13|13.324|288.793037|48.040234|8.059|0.269|-0.269|19.670000|6.500|29.87500|10.48800|-10.48800|0.04630|0.4460|1430.00|50.00|-50.00|1
Kepler-117|c|50.79039100|2454968.632050|0.4535000|6150.00|1.61|1.13|13.324|288.793037|48.040234|12.341|0.392|-0.392|38.180000|90.400|584.78000|57.21000|-57.21000|0.07052|0.2680|1430.00|50.00|-50.00|1
Kepler-118|b|7.51849600|2454965.536660|0.1190000|5274.00|1.09|0.86|13.250|299.213164|41.424824|1.960|0.940|-0.940|||||||0.7200||||1
Kepler-118|c|20.17202000|2454974.208400|0.1295000|5274.00|1.09|0.86|13.250|299.213164|41.424824|7.680|3.430|-3.430|||||||0.0200||||1
Kepler-119|c|4.12510300|2454966.641370|0.1183000|5595.00|0.84||12.997|295.946421|42.658924|0.920|0.350|-0.350|||||||0.5100||||1
Kepler-120|b|6.31250100|2454965.654190|0.1212000|4096.00|0.53||13.019|287.891632|39.339124|2.150|0.170|-0.170|||||||0.7900||||1
Kepler-120|c|12.79458500|2454963.764640|0.1437000|4096.00|0.53||13.019|287.891632|39.339124|1.530|0.090|-0.090|||||||0.4100||||1
Kepler-121|c|41.00801100|2454980.034760|0.1657000|5311.00|0.70||13.320|286.162064|39.677995|2.270|1.250|-1.250|||||||0.4900||||1
Kepler-122|b|5.76619300|2454967.014880|0.1602000|6050.00|1.22|0.99|13.173|291.111883|39.949104|2.340|0.460|-0.460|||||||0.0000||||1
Kepler-122|c|12.46598800|2454967.002910|0.2110000|6050.00|1.22|0.99|13.173|291.111883|39.949104|5.870|1.160|-1.160|||||||0.5000||||1
Kepler-122|e|37.99327300|2454996.015530|0.2981000|6050.00|1.22|0.99|13.173|291.111883|39.949104|2.600|0.540|-0.540|||||||0.8400||||1
Kepler-122|f|56.26800000|||6050.00|1.22|0.99|13.173|291.111883|39.949104|1.750|0.600|-0.160|||36.00000|19.40000|-16.20000||||||1
Kepler-123|b|17.23236600|2454968.091130|0.1902000|6089.00|1.26|1.03|12.982|296.998621|42.781956|2.940|0.570|-0.570|||||||0.5300||||1
Kepler-123|c|26.69507400|2454976.998120|0.1887000|6089.00|1.26|1.03|12.982|296.998621|42.781956|1.480|0.300|-0.300|||||||0.2300||||1
Kepler-124|c|13.82137500|2454964.793910|0.1480000|4984.00|0.64||12.780|286.752797|49.064911|1.750|0.090|-0.090|||||||0.2300||||1
Kepler-124|d|30.95085100|2454986.836980|0.1748000|4984.00|0.64||12.780|286.752797|49.064911|1.110|0.070|-0.070|||||||0.4300||||1
Kepler-125|b|4.16438900|2455004.086760|0.0749000|3810.00|0.51|0.55|12.484|298.258123|47.604946|2.370|0.100|-0.100|||||||0.0300||||1
Kepler-126|b|10.49571100|2455005.789660|0.2006000|6239.00|1.36||9.616|289.347291|44.208553|1.520|0.100|-0.100|||||||0.6500||||1
Kepler-126|c|21.86974100|2454973.291590|0.2283000|6239.00|1.36||9.616|289.347291|44.208553|1.580|0.130|-0.130|||||||0.7100||||1
Kepler-126|d|100.28313400|2455078.044340|0.4517000|6239.00|1.36||9.616|289.347291|44.208553|2.500|0.050|-0.050|||||||0.1400||||1
Kepler-127|c|29.39319500|2455042.067080|0.2960000|6106.00|1.36||10.536|285.189985|46.027962|2.660|0.140|-0.140|||||||0.7700||||1
Kepler-127|d|48.63040800|2455005.547090|0.2924000|6106.00|1.36||10.536|285.189985|46.027962|2.640|0.140|-0.140|||||||0.6200||||1
Kepler-128|b|15.09000000|||6090.00|1.66|1.18|10.373|282.492224|43.980213|1.130|0.030|-0.030|||30.70000|6.00000|-6.00000||||||1
Kepler-129|b|15.79186000|2455009.821660|0.3032000|5770.00|1.64|1.18|10.600|285.311284|47.848595|2.370|0.210|-0.210|||||||0.5400||||1
Kepler-129|c|82.20017000|2455041.789630|0.4404000|5770.00|1.64|1.18|10.600|285.311284|47.848595|2.550|0.100|-0.100|||||||0.1200||||1
Kepler-130|b|8.45745800|2454972.066660|0.1353000|5884.00|1.13|1.00|10.810|288.450665|40.245305|1.020|0.040|-0.040|||||||0.1200||||1
Kepler-130|d|87.51790500|2455034.158050|0.0760000|5884.00|1.13|1.00|10.810|288.450665|40.245305|1.640|0.160|-0.160|||||||0.8400||||1
Kepler-131|b|16.09200000|2455003.597950||5685.00|1.03|1.02|10.418|288.530825|40.942304|2.410|0.200|-0.200||3.950|16.13000|3.50000|-3.50000|0.02126|0.7900||||1
Kepler-132|b|6.17819600|2455001.861980|0.1360000|6003.00|1.18||10.797|283.235810|41.343037|1.210|0.240|-0.240|||||||0.2600||||1
Kepler-132|d|18.01019900|2455012.421160|0.1213000|6003.00|1.18||10.797|283.235810|41.343037|1.550|0.300|-0.300|||||||0.0100||||1
Kepler-133|b|8.12997600|2454958.970470|0.0863000|5736.00|1.43||11.680|297.277976|48.320328|1.760|0.300|-0.300|||||||0.3600||||1
Kepler-133|c|31.51758600|2455018.153220|0.3235000|5736.00|1.43||11.680|297.277976|48.320328|2.840|0.480|-0.480|||||||0.6800||||1
Kepler-134|b|5.31742900|2455004.876080|0.1209000|5983.00|1.18||11.260|284.739001|49.598396|2.000|0.390|-0.390|||||||0.1200||||1
Kepler-135|b|6.00253000|2455004.716110|0.1647000|6090.00|1.27||11.722|290.495129|38.795481|1.810|0.350|-0.350|||||||0.0000||||1
Kepler-135|c|11.44870800|2454974.386970|0.2103000|6090.00|1.27||11.722|290.495129|38.795481|1.160|0.230|-0.230|||||||0.5700||||1
Kepler-136|b|11.57890000|2455008.586490|0.1190000|6165.00|1.35|1.20|10.804|296.467314|42.598771|2.050|0.380|-0.380|||||||0.3900||||1
Kepler-137|b|8.43638700|2455012.886400|0.1340000|5187.00|0.80||11.650|282.135534|43.039101|1.470|0.110|-0.110|||||||0.0100||||1
Kepler-137|c|18.73575300|2455010.633940|0.1252000|5187.00|0.80||11.650|282.135534|43.039101|1.880|0.140|-0.140|||||||0.0600||||1
Kepler-138|d|23.08810000|2455696.668900||3841.00|0.44|0.52|10.293|290.381547|43.292973|1.212|0.075|-0.075|||0.64000|0.67400|-0.38700|0.02510|||||1
Kepler-139|b|15.77104400|2455017.905820|0.2112000|5594.00|1.30|1.08|11.530|282.391957|43.889351|2.940|0.570|-0.570|||||||0.0600||||1
Kepler-139|c|157.07287800|2455314.262660|0.3549000|5594.00|1.30|1.08|11.530|282.391957|43.889351|3.380|0.690|-0.690|||||||0.8300||||1
Kepler-140|c|91.35328200|2455022.605620|0.3300000|6077.00|1.29||11.989|287.369468|46.768213|1.800|0.350|-0.350|||||||0.1300||||1
Kepler-141|b|3.10767500|2454965.630580|0.0924000|4910.00|0.79|1.00|11.955|297.970897|47.731678|0.690|0.050|-0.050|||||||0.5400||||1
Kepler-141|c|7.01060600|2455007.575990|0.1244000|4910.00|0.79|1.00|11.955|297.970897|47.731678|1.410|0.090|-0.090|||||||0.3100||||1
Kepler-142|c|4.76170200|2455003.335430|0.1376000|5790.00|1.27|0.99|12.092|295.118899|48.481281|2.860|0.550|-0.550|||||||0.3700||||1
Kepler-142|d|41.80911800|2454981.699260|0.3620000|5790.00|1.27|0.99|12.092|295.118899|48.481281|2.160|0.470|-0.470|||||||0.9400||||1
Kepler-143|b|16.00758300|2454975.636770|0.0472000|5848.00|1.36||12.590|298.067706|49.412605|2.410|0.600|-0.600|||||||0.7900||||1
Kepler-143|c|27.08251100|2455024.806130|0.2126000|5848.00|1.36||12.590|298.067706|49.412605|3.370|0.840|-0.840|||||||0.8900||||1
Kepler-144|b|5.88527300|2455007.425650|0.0780000|6075.00|1.24|1.03|11.050|281.915678|42.775513|1.330|0.260|-0.260|||||||0.3400||||1
Kepler-144|c|10.10466500|2454968.553440|0.0949000|6075.00|1.24|1.03|11.050|281.915678|42.775513|1.350|0.260|-0.260|||||||0.2500||||1
Kepler-145|b|22.95100000|||6022.00|1.85|1.32|10.913|291.387762|44.529106|2.650|0.080|-0.080|||37.10000|11.60000|-11.60000||||||1
Kepler-145|c|42.88200000|||6022.00|1.85|1.32|10.913|291.387762|44.529106|4.320|0.120|-0.120|||79.40000|16.40000|-16.40000||||||1
Kepler-146|b|31.15879900|2455006.902720|0.2162000|5948.00|1.21||12.739|294.110756|38.710230|3.710|0.700|-0.700|||||||0.2100||||1
Kepler-146|c|76.73217100|2455033.670820|0.2590000|5948.00|1.21||12.739|294.110756|38.710230|3.130|0.590|-0.590|||||||0.1200||||1
Kepler-147|b|12.61058400|2454971.190150|0.1853000|6012.00|1.47|1.01|12.786|287.975766|39.087181|1.530|0.310|-0.310|||||||0.5100||||1
Kepler-147|c|33.41642300|2455004.333830|0.3039000|6012.00|1.47|1.01|12.786|287.975766|39.087181|2.430|0.490|-0.490|||||||0.0200||||1
Kepler-148|b|1.72936600|2454966.818530|0.0732000|5272.00|0.85||13.903|289.786216|46.858788|1.800|0.870|-0.870|||||||0.0500||||1
Kepler-148|c|4.18004300|2455006.719280|0.1034000|5272.00|0.85||13.903|289.786216|46.858788|3.600|1.760|-1.760|||||||0.4800||||1
Kepler-149|b|29.19894300|2455018.440220|0.2114000|5381.00|0.95||12.694|285.853667|38.384119|4.210|0.600|-0.600|||||||0.0200||||1
Kepler-149|c|55.32832800|2455019.326650|0.2895000|5381.00|0.95||12.694|285.853667|38.384119|1.610|0.240|-0.240|||||||0.5000||||1
Kepler-149|d|160.01803200|2455084.283480|0.2146000|5381.00|0.95||12.694|285.853667|38.384119|3.960|0.680|-0.680|||||||0.6200||||1
Kepler-150|b|3.42805400|2454965.367940|0.0962000|5560.00|0.94||13.817|288.234084|40.520905|1.250|0.190|-0.190|||||||0.0800|927.00|57.50|-46.94|1
Kepler-150|d|12.56093000|2454999.795880|0.1568000|5560.00|0.94||13.817|288.234084|40.520905|2.790|0.410|-0.410|||||||0.1200|927.00|57.50|-46.94|1
Kepler-150|e|30.82655700|2454986.010430|0.2273000|5560.00|0.94||13.817|288.234084|40.520905|3.120|0.550|-0.550|||||||0.9300|927.00|57.50|-46.94|1
Kepler-151|b|15.22895800|2455009.559790|0.1102000|5460.00|0.83|0.83|13.383|292.162778|41.023235|3.060|1.530|-1.530|||||||0.7900||||1
Kepler-152|b|18.20797300|2455018.842020|0.1565000|5088.00|0.72||12.853|286.865479|41.989086|2.790|0.170|-0.170|||||||0.0300||||1
Kepler-152|c|88.25505500|2454986.780270|0.1682000|5088.00|0.72||12.853|286.865479|41.989086|2.390|0.160|-0.160|||||||0.2500||||1
Kepler-153|b|18.87022700|2455011.710460|0.1281000|5404.00|0.89||12.945|282.460522|48.257118|2.920|1.760|-1.760|||||||0.0300||||1
Kepler-153|c|46.90232000|2454987.306530|0.1594000|5404.00|0.89||12.945|282.460522|48.257118|2.530|1.520|-1.520|||||||0.2900||||1
Kepler-154|c|62.30327600|2455012.094230|0.3129000|5690.00|1.00|0.89|13.389|289.780522|49.896530|2.950|0.620|-0.620|||||||0.7000||||1
Kepler-155|b|5.93119400|2455007.796550|0.0988000|4508.00|0.62|0.58|12.533|288.495833|51.081947|2.090|0.210|-0.210|||||||0.6700||||1
Kepler-155|c|52.66179300|2455016.516810|0.1328000|4508.00|0.62|0.58|12.533|288.495833|51.081947|2.240|0.150|-0.150|||||||0.7800||||1
Kepler-156|c|15.90680100|2455010.933150|0.1660000|5094.00|0.81||12.735|290.296515|37.749490|2.550|0.190|-0.190|||||||0.6400||||1
Kepler-157|b|1.73234200|2454967.530200|0.0911000|5774.00|1.04||12.939|291.097225|38.875609|1.320|0.260|-0.260|||||||0.0200||||1
Kepler-157|c|13.54050000|2455004.680320|0.1881000|5774.00|1.04||12.939|291.097225|38.875609|2.240|0.430|-0.430|||||||0.3400||||1
Kepler-158|c|28.55138300|2455018.476780|0.1770000|4623.00|0.62||12.722|284.032244|39.781348|1.900|0.300|-0.300|||||||0.6100||||1
Kepler-159|b|10.13962300|2455011.449480|0.1122000|4625.00|0.66||13.104|297.070170|40.868784|2.380|0.180|-0.180|||||||0.6800||||1
Kepler-159|c|43.59579200|2455027.545230|0.2147000|4625.00|0.66||13.104|297.070170|40.868784|3.410|0.280|-0.280|||||||0.7800||||1
Kepler-160|b|4.30942700|2454967.032570|0.1259000|5857.00|0.88||13.460|287.773581|42.869286|1.540|0.760|-0.760|||||||0.6800||||1
Kepler-161|b|4.92135500|2455007.298990|0.0780000|5078.00|0.81|0.77|12.767|290.516491|43.083824|2.120|0.140|-0.140|||||||0.0200||||1
Kepler-161|c|7.06424000|2454968.379140|0.0563000|5078.00|0.81|0.77|12.767|290.516491|43.083824|2.050|0.150|-0.150|||||||0.2000||||1
Kepler-162|b|6.91979800|2454967.119140|0.1391000|5816.00|0.96||13.041|297.278910|43.724018|1.260|0.670|-0.670|||||||0.2700||||1
Kepler-163|b|7.81093700|2454965.304300|0.1400000|5776.00|0.92|0.96|13.194|295.002819|46.987328|1.050|0.440|-0.440|||||||0.5500||||1
Kepler-163|c|21.34726200|2455004.735900|0.1569000|5776.00|0.92|0.96|13.194|295.002819|46.987328|2.260|0.940|-0.940|||||||0.1500||||1
Kepler-164|b|5.03503000|2454965.654650|0.0687000|5888.00|1.15|1.11|13.254|287.780828|47.629913|1.410|0.280|-0.280|||||||0.0800||||1
Kepler-164|d|28.98676900|2454967.782680|0.1435000|5888.00|1.15|1.11|13.254|287.780828|47.629913|2.450|0.470|-0.470|||||||0.2800||||1
Kepler-165|b|8.18084800|2455009.701130|0.1195000|5211.00|0.77||13.430|280.691016|47.809735|2.320|1.410|-1.410|||||||0.7800||||1
Kepler-165|c|15.31299000|2455004.791960|0.1262000|5211.00|0.77||13.430|280.691016|47.809735|2.230|1.350|-1.350|||||||0.0600||||1
Kepler-166|c|34.26028100|2455016.226530|0.2017000|5413.00|0.74||13.346|293.160171|48.881191|2.380|1.230|-1.230|||||||0.2300||||1
Kepler-167|b|4.39316320|2455831.783170|0.0979167|4890.00|0.73|0.77|12.446|292.658441|38.345413|1.615|0.047|-0.043|14.330000|||||0.02036|0.1700|330.00|10.00|-10.00|1
Kepler-167|c|7.40611400|2455552.157740|0.1144167|4890.00|0.73|0.77|12.446|292.658441|38.345413|1.548|0.050|-0.048|20.300000|||||0.01952|0.2500|330.00|10.00|-10.00|1
Kepler-168|b|4.42539100|2454967.560550|0.1464000|6282.00|1.11||13.490|294.710165|39.825104|1.460|0.660|-0.660|||||||0.1800||||1
Kepler-169|b|3.25061900|2454966.692090|0.0890000|4997.00|0.76|0.86|12.729|285.999891|40.919329|1.130|0.080|-0.080|||||||0.4700||||1
Kepler-169|c|6.19546900|2454967.716160|0.1273000|4997.00|0.76|0.86|12.729|285.999891|40.919329|1.210|0.080|-0.080|||||||0.0400||||1
Kepler-169|d|8.34812500|2454969.841170|0.1163000|4997.00|0.76|0.86|12.729|285.999891|40.919329|1.250|0.090|-0.090|||||||0.0400||||1
Kepler-169|f|87.09019500|2455020.318400|0.2630000|4997.00|0.76|0.86|12.729|285.999891|40.919329|2.580|0.240|-0.240|||||||0.5600||||1
Kepler-170|b|7.93059200|2455002.515820|0.1533000|5679.00|1.03||13.143|284.521193|41.629604|3.200|0.220|-0.220|||||||0.7600||||1
Kepler-170|c|16.66586300|2455013.201770|0.1750000|5679.00|1.03||13.143|284.521193|41.629604|2.860|0.170|-0.170|||||||0.4200||||1
Kepler-171|c|11.46346200|2454970.384280|0.1069000|5642.00|0.84||13.586|296.771914|41.755537|2.560|1.150|-1.150|||||||0.0400||||1
Kepler-171|d|39.59551900|2455001.119220|0.2631000|5642.00|0.84||13.586|296.771914|41.755537|1.890|0.900|-0.900|||||||0.5800||||1
Kepler-172|b|2.94030900|2455002.903400|0.1081000|5526.00|1.08|0.86|13.170|283.368413|41.821857|2.350|0.420|-0.420|||||||0.1400||||1
Kepler-172|c|6.38899600|2455008.474340|0.1412000|5526.00|1.08|0.86|13.170|283.368413|41.821857|2.860|0.530|-0.530|||||||0.8100||||1
Kepler-172|e|35.11873600|2454985.119350|0.1483000|5526.00|1.08|0.86|13.170|283.368413|41.821857|2.760|0.560|-0.560|||||||0.6000||||1
Kepler-173|b|4.26374200|2454966.720310|0.0942000|6031.00|0.95|0.78|13.081|294.646695|41.884106|1.290|0.640|-0.640|||||||0.2500||||1
